tweet,relevant,proba_0,proba_1
I can hear the desert coyotes tonight!! :D,0.0,0.8694170813241867,0.13058291867581262
I'm home which means I can hear coyotes massacring a deer in my backyard,1.0,0.08568076152434399,0.9143192384756559
"Killed for fur trim: While other fashion brands go fur-free, Moncler continues to use fur stolen from coyotes, foxes, raccoons, and raccoon dogs for its jackets. Take action! https://t.co/QBKaJZOPgv via @PETA",0.0,0.14013746515603753,0.8598625348439611
"We have bunnies, ground squirrels, quail, rats, deer, roadrunners, lots of hummingbirds, coyotes and even big cats. No one leaves food outside here, or their pets. https://t.co/yyX8LMBzK6",1.0,0.0004776614151586438,0.9995223385848411
@Ex_KarmaSux61 Oh my gosh Tina wow 😍❤️🤗 they are beautiful I would just love to see deer friends at my house 🏡  coyotes are about it lol there was a bear around the block once too in a suburb my friends  backyard!,0.0,0.015120982050501148,0.9848790179494996
South LA E Los Coyotes Diagonal / Bellflower Blvd Ofr **Wrong Way Driver** https://t.co/I4DJ7zkG1N,0.0,0.9491679895818275,0.050832010418172854
"@LianaAgh No way! I will look up Meatball. Ive seen dozens of coyotes this week though, which seemed odd but creepy in a good, Lynchian way",0.0,0.936597572977379,0.06340242702261953
On this evenings hike we spotted a pack of coyotes. Two imaged here. The others ran over the hill by the time I got my camera rolling. So proud of my dog for chasing them off. I didnt notice the ones hiding in the bush next to us. https://t.co/jsBEiqnAj9,1.0,0.0060797979125083845,0.9939202020874898
"Don't forget our #Duarte community is home to wildlife including bears &amp; coyotes🐻

Follow these tips this winter:
🗑️Do not put trash containers out until the end of the day
🍔 Do not leave food unattended outdoors
🏡 Ensure fencing around your house is secure

Stay safe #Duarte! https://t.co/aRtD0ppKHn",1.0,0.05383579963686314,0.9461642003631344
@wildbell True. I grew up around coyotes &amp; they would occasionally come &amp; snack on our turkeys in the open pens. But they never came around the house to bother dogs or cats. Here they've become used to us &amp; think nothing of coming around our homes.,1.0,0.06452109959640674,0.935478900403589
"It wasn't pretty but we'll talk about it anyway. What went wrong in the #LAKings loss to the Coyotes and how do we make sure it doesn't happen again? #GoKingsGo

🔊 https://t.co/AghoCF87ER https://t.co/hlaaZ1WNiE",0.0,0.931974072432003,0.06802592756799794
Why my dog was just outside fighting coyotes … mind you I live in Inglewood 😭😭😭😭,1.0,0.1236698791137235,0.876330120886278
Coyotes are really out here like that ?,0.0,0.8886730994247357,0.11132690057526343
@Patharveynews @11 @CBSLA I think it’s the city of Corona that has a huge pig problem. Tearing up yards really bad. Maybe send the coyotes that way 🤷🏼‍♀️,0.0,0.9507035323858625,0.04929646761413559
"Final from Calabasas:
Knight - 68
Marshall - 54

Tomorrow’s games at CHS:
5:00- Viewpoint Vs Notre Dame 
6:30- Knight Vs Calabasas",0.0,0.9868804376667237,0.013119562333276288
@LAKings @AnzeKopitar How do you lose to the Coyotes??,0.0,0.9408495659358692,0.0591504340641305
Heading out to see @MarkhamHockey U16 AAA take on Richmond Hill Coyotes U16 AAA @ Angus Glen Community Centre. @TheScoutDotCa #2022OHLDraft #OHL #ETA,0.0,0.9408495659358692,0.0591504340641305
"We built a cat fence in our backyard — it is simple and safe. Our cats can go outside but can’t get out to the busy streets or the coyotes, and other critters can’t get in. https://t.co/Yn3paASSAX",1.0,0.0016947956204807469,0.998305204379519
"@stubbylegs @P_Smartypants @NolteNC I was right. You were wrong. What’s there to get? Why would those parents be getting paid now if it was coyotes who were smuggling her children over the border?

I made you guys look like clowns and you’re still mad about it 😭😭😭",0.0,0.938571374584977,0.06142862541502388
"@stubbylegs @P_Smartypants @NolteNC And by the way, I was proven entirely right. They are now paying the parents separated from their children, because they were not coyotes, they were just parents who got separated from their children. I was right — How does that make you feel?",0.0,0.8748300291555212,0.12516997084448195
"G A M E  D A Y 🏀 

TOURNAMENT
2021 Coyotes Classic 

📍Buena Park
➡️OLu vs. Redondo Union
⌚️4:30 pm
💻 LIVE Updates on the app, Insta, and Twitter

➡️Follow along to support your Lancers! 

#OLuon2 #varsity #boysbasketball🏀 
@olucodered @OLu_Athletics @OLuPerformance https://t.co/SgkZLWewZg",0.0,0.9722545490610981,0.027745450938903033
@Dangerwood6 Isn't that just like Coyote (and/or coyotes)? A sudden splash of rainbow across the grimdark of daily life.,0.0,0.9739343394569165,0.026065660543085237
Coyotes only 3 more weeks left in the Semester‼️Time to kick it into high gear and make sure you are finishing with your A-game!!! You got this!!! https://t.co/u0yOLzSgxU,0.0,0.9905308620215866,0.009469137978411287
Welcome Back Coyotes!!! A shout out to these Coyotes that were awarded the Superintendent Award Recipients for November. Congrats Akira and Melanie! 🦊🧡2️⃣2️⃣🎓 https://t.co/sdhSRvgDAn,0.0,0.9936145224896062,0.006385477510394073
"THE COYOTES is one of the 7 best shows to stream on @netflix this week says @guardian. Meet the cast interviewed by @HenrickVLA.  https://t.co/Py82bdqVxP 
---
#netflixandchill #TheCoyotes #TVShow #newonNetflix #crime #scouts #diamonds #mystery #tvtalk",0.0,0.9544887800881682,0.045511219911831026
"Notre Dame wins the 6th Annual West Valley Tip-Off Classic hosted by Chaminade and Calabasas beating Crespi 75-65 on Saturday night in an All Mission League Final.

Ben Shtolzberg is tournament MVP. 

@latsondheimer 
@Tarek_Fattal 
@pollonpreps 
@LACourtReport 
@Coyotes_Hoops https://t.co/Lg36sew0SF",0.0,0.8752268062598101,0.12477319374018889
The local coyotes are playing in the streetlight 25 feet from me it’s really cute,0.0,0.927389368429894,0.07261063157010708
"@cella2021 A pack of coyotes has been living in downtown L.A. for years. A few years ago, researchers got volunteers to collect scat so they could study their diet. As I remember, it was small animals and refuse they found in the streets.",1.0,0.001062712090511476,0.9989372879094869
"Killed for fur trim: While other fashion brands go fur-free, Moncler continues to use fur stolen from coyotes, foxes, raccoons, and raccoon dogs for its jackets. Take action! https://t.co/0eBuyJoClC via @PETA",0.0,0.14013746515603753,0.8598625348439611
"Final from Consolation Games at West Valley Tip-Off Classic 

Simi Valley- 59
Calabasas (3-2)- 56

@Gavin_Murphy10 - 23 pts 
T. Golden - 11 pts",0.0,0.8820144587676398,0.11798554123235856
@maxninja09 Thank you! The House of Eternal Return was really really cool! We're staying in the middle of nowhere like half an hour away so we don't have to contend with too many drivers 😁 Maybe some coyotes though???,0.0,0.913432049435593,0.08656795056440358
"Head's up to everyone in LA who throws their dog outside while they have holiday company: I just saw a PACK of coyotes just stroll down the sidewalk of my street in Eagle Rock

Take your dogs inside.",1.0,0.0001847721262718772,0.9998152278737313
Krispy Kreme is located at 4760 E. Los Coyotes Diagonal in Council District 4. https://t.co/zMuxx2SSP7,0.0,0.9408495659358692,0.0591504340641305
@AlexCobbCYYoung I’m gonna become a fan of a real franchise like the coyotes,0.0,0.9433264760264047,0.05667352397359434
"Not unreasonable. We don't let our #cats out for two reasons: to protect wildlife and to protect the cats from roving #coyotes.

#CatsOfTwitter https://t.co/WyqM9EIS5J",1.0,0.012859177844364534,0.9871408221556358
"Make it a great week, Coyotes! 
#CVESRocks #CanyonViewElementary #CVCoyotes #PowayUnified https://t.co/n6GnWyLgL9",0.0,0.992447545835533,0.007552454164465712
"@SeattleKraken @ChrisDriedger Pretty solid wins against really good teams.  Kinda makes up for losing to the Coyotes…ok, I still need a bit more for that one 😂 😂 😂",0.0,0.9943223224899088,0.005677677510094366
@jacob2fire So many coyotes in SoCal. See them constantly on the streets at night by my house.,1.0,0.0181585291753429,0.9818414708246561
"@NotMrTibbs Nice, bro! Did you post this on Nextdoor?? People on Nextdoor love posts about coyotes!!",0.0,0.9174652530556101,0.08253474694438828
"Happy Thanksgiving Coyotes!! 

Take this time to remember all the things you are thankful for in life!!🦃 https://t.co/qp3vG6StAG",0.0,0.9840524039153317,0.01594759608467117
"You ever just feel like…like you’re being watched? I see two #coyotes pretty often on my morning walks, but how many times have I walked right past them, wholly unaware. The #urbancoyote is truly a ghost sometimes. 

#urbanwildlife #urbanecology https://t.co/AEacpNc8mk",0.0,0.017524220606011307,0.982475779393984
@santiagomayer_ Ok. Was he/she lean or well fed? The coyotes I've seen in the foothills (near San Jose) lately look pretty well fed.,1.0,0.03029046031244346,0.9697095396875568
"@sfchronicle Good news. But, coyotes in the Marina are nothing new.",0.0,0.9254693993560055,0.07453060064399374
"1/2 LATE NOTIFICATION-- BAY RESCUE-- MARINA AT MARINA GREEN

Today #SFFDTRUCK16 and #SFFDENGINE51 we're summoned by many bystanders viewing a coyote drowning. A member from #SFFDE51 made a lasso and was able to keep the coyotes head above water and from drowning allowing for - https://t.co/8EYfgOlR6B",0.0,0.9570366281260906,0.042963371873907925
Coyotes creeping through the fog this morning https://t.co/R2j12XTnMS,1.0,0.14540514727565496,0.8545948527243455
"FYI just saw a pair of coyotes in the @TownofWhitby at the Chuck E Cheese plaza. They've been there for at least 10 min and they're mating in the middle of the parking lot 🤷‍♀️. 

Stay safe!",0.0,0.8665157440182284,0.13348425598177255
"THE COYOTES starts streaming tomorrow, Dec. 02, on @netflix. Meet the cast, @LoukMOfficiel Sarah Ber, and @KasMeesters, and learn about this new TV series in our exclusive interview. https://t.co/t0M36KLgNO 🔥 #CoyotesNetflix #tvtime #netflixandchill #tvseries",0.0,0.9789941500177893,0.021005849982210306
"G A M E  D A Y 🏀 

TOURNAMENT at BUENA PARK
2021 Coyotes Classic 

📍Buena Park
➡️OLu vs. Compton
⌚️6 pm
💻 LIVE Updates on the app, Insta, and Twitter

➡️Follow along to support your Lancers! 

#OLuon2 #varsity #boysbasketball🏀 

@olucodered @OLu_Athletics @OLuPerformance",0.0,0.9722545490610981,0.027745450938903033
@FolfMax @k3ypto1cF0X You literally covered up Runic Coyotes Commission. It’s literally watermarked.,0.0,0.9408495659358692,0.0591504340641305
"@TheAwesomeator Suns, chargers, Dodgers and Coyotes&amp;  Kings!!! I’ve spent half my life in Phx and half in LA",0.0,0.9051559862797408,0.09484401372025913
"@deanetts I live in an area of L.A. near some hills but mostly residential and I've seen coyotes, a fox, opossums all the time, a skunk, but this is the first time I've seen four raccoons at one time. It was a trippy!",1.0,0.04720853287976712,0.9527914671202304
Coyotes have learned to use traffic lights in Chicago to cross streets wtf 🤯,0.0,0.021711385644478925,0.9782886143555198
Jets/Coyotes head to head is incredibly boring.,0.0,0.9408495659358692,0.0591504340641305
Ugh second time I encounter coyotes with my pup while hiking . This time I had signal that I called my mother .. I was scared ! Not going to that side again. Different hikes btw lol,0.0,0.9101491433502702,0.08985085664972876
"@joncoopertweets Coyotes don't occupy Hong Kong &amp; mass produce pew pews for arming gangs.
🔺Triad of Traffickers: Guns Kids Dope &amp; Faux News #1, 2 &amp; 3 Crime  Inc.
(#1) Crime Inc: 7 of 10 guns from there ? 
(#2) Crime Inc: Who created Child slavery states 2+ x's.? waged war to enslave kids..? https://t.co/kKGOF9uFL2",0.0,0.8623411768240716,0.13765882317592743
Hey Coyotes! Here are this week's events. https://t.co/Vq3Nj4fFP0,0.0,0.9781540297863023,0.0218459702136985
"@RabbiJill Coyotes are getting bolder &amp; bolder. When we walk our dog in the nearby park (San Diego), we always see at least one following us. One morning there was one sitting in our carport.",1.0,0.00043884284906768703,0.9995611571509297
"@retweetmy2cents Don't know about you...but I CANNOT live without a Border Collie in my life. I love my doofus Great Pyr, ""Hoss"" but he's a guardian and VERY gentle and tolerant of all other critters except birds of prey, coyotes or mountain lions. She's 100x's smarter than he is.",0.0,0.8638259502160837,0.13617404978391764
casual wednesday morning hike with a friend and her dog turned into charging and screaming off a pack of coyotes. 👀,1.0,0.005522511576800104,0.994477488423201
"Halftime here in San Jose.
The Spartans lead the Coyotes 33-22.
@omari_moore13 leads SJSU in pts. with nine.
@yungXtey leads in rebounds with seven.
#SJSU | @SanJoseStateMBB",0.0,0.977698924850572,0.02230107514942684
So does this really deter coyotes lol. We have a couple posted on our upper campus https://t.co/bnrC2QhlmI,0.0,0.9302047850362524,0.06979521496374576
"Today in SF: 
1️⃣ The Pandemic Effect on SF’s Budget
2️⃣ #Twitter CEO Jack Dorsey Steps Down
3️⃣ And, Coyotes Don’t Just Wind Up in SF Bay...

Read more at: 
https://t.co/UcZSXCv8WG

#sanfrancisco #localnews #sfstandard https://t.co/W1xZwhFF8W",0.0,0.9528939522980296,0.04710604770197076
"2 trades the Coyotes made this past summer might be instructive re: a potential Kane trade. 

To unload Gostisbehere, the Flyers gave up a 2nd and 7th. 

Gost had 2 years at $4.5m AAV left at the time and no publicly known-about off-ice issues, at least like Kane's",0.0,0.9887778644926929,0.011222135507304212
"@cadlymack I live in Fresno, CA and no coyotes in my neighborhood. Only 3 hr drive to LA",1.0,0.09988257205794446,0.9001174279420563
"oldest songs on the jarodzsz hot 100

2016: All Or Nothing At All - Frank Sinatra (1939)
2017: My Man - Barbra Streisand (1968)
2018: SOS - ABBA (1975)
2019: That's Me - ABBA (1976)
2020: Dreams - Fleetwood Mac (1977)
2021: Coyote - Joni Mitchell (1976)",0.0,0.9834379516850951,0.01656204831490559
"“Thank you to all of the CSUSB Coyotes for joining us last night at the Riverside Festival of Lights Alumni Mixer! It was great to see your faces &amp; hear your stories. Let’s keep building something special and show the world what being a #Coyote4Life🐾💙looks like!”

#CSUSBAlumni https://t.co/IWOkjysZJb",0.0,0.8997611543928029,0.10023884560719956
"(4/5) you and wants the best for you. Trust in divine order. Coyote Spirit is here to protect and bless you. Things are exactly as they are supposed to be right now. Sevens are all about luck being on your side. I was drawn to my Carnelian which aids in motivation, creativity,",0.0,0.8640104018970056,0.13598959810299324
(3/5) experience the bad to appreciate the good. Gratitude is the attitude! The Coyote Spirit encourages you to laugh at the twists and turns of life you may experience and to keep a light-hearted attitude. These situations are happening FOR you not TO you. Spirit has a plan for,0.0,0.9937158947981889,0.006284105201810918
"(1/5) Hi baddies! 🧡
Rabbit, Rabbit! 🐇
Our baddie card of the day is (16) Coyote Spirit! “Trust in divine detours.” I feel like this card is the representation of the saying, “Man’s rejection, is God’s protection.” Sometimes things have to go the opposite way of what you https://t.co/lungk8k4h5",0.0,0.993926983225649,0.006073016774352572
"The Green Machine Kit — featuring Coyote Prestige Polo, Pine Hoodie Classic, Sage LS Pima Crew Curve.

Available for 24 hours only. 
Shop now: https://t.co/HNjeh4sXzO https://t.co/K6iPyK4iQD",0.0,0.9267147312014556,0.07328526879854425
Using Coyotes makes you immune from Covid. https://t.co/Y56k9wzyWy,0.0,0.9589167225479712,0.04108327745202917
The coyote on a leash thing in this week’s #insecure is so LA (and real) 😂,0.0,0.8778148322521129,0.12218516774788801
@CanaansDad1969 Bitch lol 😂,0.0,0.8841909320569076,0.11580906794309268
@onestarnature Wore my coyote shirt (available on my Teepublic shop and my personal favorite design) and saw a coyote! It was a beautiful afternoon! https://t.co/kefqOwwCBP,0.0,0.9192579986707264,0.0807420013292734
Took a hard loss vs Sage Hill  in at the Coyote classic @_.alexmena with 21 points  back at it tomorrow 3pm vs Buena Park #adidaslegacy https://t.co/tMLvgzEWLv,0.0,0.9857702909975086,0.014229709002491465
"Did my morning zomb patrol … left a little lady peemail for da coyote, gotta let em know whose da boss of dis park!! 😁🐾#zshq https://t.co/zYkDUy7UUQ",1.0,0.008483682371995331,0.9915163176280017
"💕🐣 Butter: I can crowing to wake up my family! 💖🐥 
#chocnbutter #crowing #backyardchicken #chickenpets #hens #eggs #butter #backyardfarm #cityfarm #happyhens #backyardpets #Thanksgiving #chickenfriends #molt #coyote https://t.co/sw7NNv54pF",0.0,0.871890214450648,0.1281097855493528
"First Listen: @WildTheCoyote – ""Under The Weather""
on @jammerzine. Out everywhere today! 

https://t.co/fxUD90nHPU",0.0,0.8513271315183066,0.1486728684816932
Now Playing:  Coyote by Joni Mitchell on https://t.co/NX6Q0NVj7f https://t.co/NEuTPx5PLH,0.0,0.871890214450648,0.1281097855493528
"New episode of Sound Scrub featuring WTCH - the power duo that is @iamcoyoteeyes and @CJ0Music - discussing their debut single, “Save Me”. @anchor @spotifypodcasts 

Listen to the episode: https://t.co/rUVMxS83wQ https://t.co/zcz02tZuMh",0.0,0.9131385222333215,0.08686147776667937
Not me walking my dog and calling a coyote cus I thought it was a stray dog lol,1.0,0.1337419332535023,0.8662580667464971
@jsquissato91 kinda like Wile E Coyote before he falls off the cliff lol,0.0,0.9993628169596164,0.0006371830403842313
@TheMarckoguy I know I know..and thank you.. knowing my luck I would end up being Coyote.. hahahahhahahaha,0.0,0.9752000645689773,0.024799935431023747
Dinner at El Coyote and the Once Upon a Time in Hollywood in 35mm!! https://t.co/bPMsfXLWoz,0.0,0.934376572521258,0.06562342747874175
"@jhpark1980 @IrvinePolice Thank you for your question! You can report a coyote sighting by calling 949-724-7092, emailing coyotesighting@cityofirvine.org, or via our Access Irvine app available in your app store. 

For more information, visit 👉 https://t.co/n96XjTAOdC.",0.0,0.9054736961148869,0.09452630388511402
"Missed pre-market runners. Swings aren't looking hot. Portfolio has more red candles than Wile E Coyote has TNT. Ladies and gentlemen beware, the sinister omicron can sneak in through windows and switch off alarm clocks.",0.0,0.9964703398448828,0.003529660155117321
"@vharrelle71 “The bigger they are, the harder they fall.”  Although Fauxi is a midget, due to the size of his ego he’s in store for a very hard fall.  Damn near road runner/Wiley coyote worthy type fall. https://t.co/174ibaByJP",0.0,0.07689270193917348,0.9231072980608249
"UPDATE: Coyote Rescued from San Francisco Bay Treated, Released https://t.co/lrUFsCJOEH",0.0,0.90822741965856,0.09177258034144169
@NikkiPressley …. But the fire kills COVID 😂. He didn’t care about it either when he had the contractor at Coyote pass not social distancing. 🙄 https://t.co/rDDDMqWrl4,0.0,0.9368876177144247,0.06311238228557509
"Cosmo is friendly, he will go say hi to any animal. I did not want him being lured away by a coyote to his doom. 

But minutes later when we got them inside and took lucky it was silent again. Wild.",1.0,0.001195392307093198,0.9988046076929034
"@RotoPat Hey now, the Angels care. They just make decisions that will obviously blow up in their face. You wouldn't say Wile E. Coyote doesn't care.",0.0,0.9987471125942478,0.0012528874057512003
"@EliteDogeClub @bearizona @GoLakeHavasu I’m grateful for the Chemehuevi. Wolf = wisdom, Coyote silly. Ask Wolf for wisdom &amp; Coyote how we can learn from our mistakes #dogelon #love #animal #NaturePhotography #Hanukkah #writerslift https://t.co/s3NsDVXapU https://t.co/f7Ve2GBmla",0.0,0.9562981446604655,0.043701855339533836
"@misternineham oooh, that is a fun way to show off a skull. maybe when I get my coyote skull, I'll have to try fabbing something like this up myself",0.0,0.9035771869044659,0.09642281309553241
@coyote_teeth @Dangerwood6 @ArtMaranda Well ok an upper ring.,0.0,0.8513271315183066,0.1486728684816932
"Coyote Bush (Baccharis pilularis) is part of the coastal sage scrub community found at the Bolsa Chica Ecological Reserve. Wind dislodges the seeds from Coyote Bush plants and carries them through the air.

PC: Kris Benson (https://t.co/Sw68aTgbc4) https://t.co/LwejgHvJY8",0.0,0.9812753173419523,0.01872468265804781
"I literally almost witnessed a coyote take my dog, thank fucking god I was able to scare it away 😭😭",1.0,0.06496237657134246,0.9350376234286553
@pnwkate This is really quite beautiful Kate. Eagle and Coyote share a moment in time. And you just happened to be there!,0.0,0.8986322326565912,0.1013677673434068
"@joncoopertweets She's terrific...One of Biden's best picks. She and Steve Doocy have a real Road-Runner and Wile Coyote dynamic, and you can almost feel the rightwing's frustration that they can't trip her up on some stupid non sense",0.0,0.9992247128181275,0.0007752871818753471
@Gr8t_Outdoors @coyote__down Don’t they over populate when you try to cull them. ?,0.0,0.8513271315183066,0.1486728684816932
"On #Rescue - #Drowning #coyote rescued in the #SanFrancisco Bay
https://t.co/5VgPsxlf7Y",0.0,0.9054736961148869,0.09452630388511402
@mechanic_coyote Damn!  I really would love a badge from you some day!,0.0,0.905306556890851,0.09469344310914868
"@fucimin @donwinslow Looks/sounds like a delivery for Wile E Coyote 🤣🤣🤣

Is that Acme Road? https://t.co/ri3pmGN6YS",0.0,0.9963922489760383,0.0036077510239625973
@crazyd27jr @SportsCenter @CapitalOne Watching OSU vs UM is becoming as predictable as watching Tom &amp; Jerry. Or Road Runner (Wile E. Coyote) cartoons.,0.0,0.9992455296929619,0.0007544703070395116
"One of my favorite things to draw is a character's thought process, and Coyote's perfect for that. https://t.co/DRYDTcYgUF",0.0,0.9489072030673424,0.05109279693265774
"Board sharing time! I really wish I got to do more with Roadrunner n' Coyote for #LooneyTunesCartoons. This was my 2nd and last cartoon with them. They're so fun to brainstorm gags for, and Coyote was probably my favorite character to draw on the show. I love pantomime! [THREAD] https://t.co/sBunZKGbMS",0.0,0.9994479056849623,0.0005520943150392026
Hot take: Foghorn and Henry Hawk &gt; Coyote and Roadrunner. https://t.co/zlnCx6u4zO,0.0,0.9693637053722706,0.03063629462772996
@luna__coyote I NEED everything to touch https://t.co/ee5qNQN4ML,0.0,0.8841909320569076,0.11580906794309268
@luna__coyote My life,0.0,0.9051559862797408,0.09484401372025913
@GoLakeHavasu @authors_ol Celebrate life. Every day is a happy day. Ask Wolf for wisdom &amp; Coyote how to learn from mistakes #books #happy #women #writerslift https://t.co/Lx8ugNZbmn https://t.co/X8ZNCOCk83,0.0,0.9971166077241952,0.002883392275807807
@luna__coyote Thanks beautiful 🥲,0.0,0.8513271315183066,0.1486728684816932
"ACTION ALERT📢
The City of Toronto has been actively working on strengthening their feeding wildlife bylaw for some time. Coyote Watch Canada is in full support of these fundamental revisions to their existing feeding wildlife bylaw. https://t.co/T87rWCbnNU
@cityoftoronto",0.0,0.9751519574498494,0.024848042550151602
@luna__coyote agreed. hope this day was good to you tho love💜,0.0,0.9331304107378786,0.06686958926212079
"Tuesday I was walking up the street with my bike and groceries and I glanced to my left and saw what looked like a statue of a coyote on top of one of the walls on the other side of the street. Except then the head moved, glancing to the right, giving me a profile.",1.0,0.00052415823847069,0.9994758417615304
look man i was having a bad day then watched the coyotes &amp; oilers play &amp; remembered im sorry 😂😭😂😂😭😂 https://t.co/41EqljNcmE,0.0,0.919744131501671,0.08025586849833008
"ole coyote 

I gotta eat

He’s always hungry.",0.0,0.9107836470177471,0.08921635298225236
@Grimmy_Coyote @wryote Bunny boy thighs this way,0.0,0.8513271315183066,0.1486728684816932
"The new batch of #LooneyTunesCartoons shorts is out today, including one of my favorite boards to do. Unlike Coyote, I hope you all enjoy your bird and have a wonderful Thanksgiving! https://t.co/G4fmZsRHdm",0.0,0.9988546592868344,0.0011453407131671266
"Would there be any interest in having a chance of winning this 1 of 1 hand-made Coyote NFT?

Retweet and follow me so that I can consider it! 

#NFTs #NFT #NFTcollections #NFTCommunity #NFTdrop #NFTLAUNCH #nftcollectors https://t.co/jR2McYkgVA",0.0,0.9252091865394244,0.07479081346057581
"1 of 1 Hand-Made Coyote Collectors Item 😯😯

What do you think? 

Retweet please. 

#NFTs #NFT #NFTcollections #NFTCommunity #NFTdrop #NFTLAUNCH #nftcollectors https://t.co/dIOPKPVzeH",0.0,0.9252091865394244,0.07479081346057527
"The two series introduced Bugs Bunny, Daffy Duck, Porky Pig, Elmer Fudd, Wile E. Coyote, the Road Runner, Tweety, Sylvester, Granny, Yosemite Sam, the Tasmanian Devil, Marvin the Martian, Pepé Le Pew, Foghorn Leghorn, Speedy Gonzales and many other cartoon characters. https://t.co/4xYuFvoLAV",0.0,0.9990038852942423,0.000996114705758406
Bro slammed into the window like coyote did with that fake tunnel https://t.co/UNEvEYKawL,0.0,0.9141144824502739,0.08588551754972606
Happy Thanksgiving from Orange Vista ASB! We are truly grateful for each and every Coyote we get to serve on our campus. Can’t wait to see you Monday! 🦊🧡 https://t.co/ZAc6xrMwEp,0.0,0.9587037745213826,0.04129622547861916
"@KevinAprileCT Coyote

Hey, this could be interesting, there’s an artist called “No Regrets Coyote”.",0.0,0.9185144497886574,0.08148555021134252
"@HLDTour Harry, you aren’t a cartoon coyote https://t.co/9UVCxXmAXK",0.0,0.871890214450648,0.1281097855493528
"@RNSuperHero I've heard it's a great coyote gun.  Ever try a .300blk upper, shoots flatter, and I know people who deer hunt with it very successfully. (I'm a gun nerd)  See Twitter, there are non-insane non-right-wingers who own guns, but we're sadly a shrinking breed.",0.0,0.8953566727087375,0.10464332729126394
Part 2⃣  #CSUSBEvents #CSUSB #CSUSBGrad #Grad2020 #Grad2021  #Commencement #YotieForLife #Coyote #CSUSBCommencement https://t.co/XRyyH00GxQ,0.0,0.9595645380713778,0.040435461928622074
"You asked, we answered!

Check out our Frequently Asked Questions as you may have questions we can answer! More questions? Please read your email and DM us if you may need!

#CSUSBEvents #CSUSB #CSUSBGrad #Grad2020 #Grad2021  #Commencement #YotieForLife #Coyote #CSUSBCommencement https://t.co/3tS01kaL2S",0.0,0.9834379516850951,0.01656204831490559
@KatyGraham89 That’s good 🙂 my first baby was 12 years old when she survived a coyote pack attack. they broke her neck but she had surgery that gave me two more years with her. My neighbors had a puppy last year from December 2019-July 2020 and it was killed by a coyote 🙁,1.0,0.13484071818742666,0.8651592818125733
Did they ever catch that big ass coyote that was by bennett-kew elementary?,1.0,0.09619557917864766,0.9038044208213534
"With ⁦@LaVarArrington⁩ &amp; ⁦@Brady_Quinn⁩…

A QB carousel in the #AFC. History in the #CFBPlayoff. When Coyote’s attack. A blockbuster move coming in the #NFC? A payday in #CFB. The Sears catalog. A potential #NFL firing. And @TheOldP stops by! https://t.co/ubLZke1wDD",0.0,0.9608250877478467,0.03917491225215186
"i just died a little i heard my neighbors dog barking so i went next door to check on it and ESCAPED A COYOTE GETTING TO THEIR HOUSE, The dog is okay",1.0,0.018074887322821826,0.9819251126771797
"@SCOTSANGEL1 @tishtoking I'd agree with you except that I really don't feel the RF is either clever enough, or think things through well enough to co-ordinate a nuanced plan of diversion (as you suggest). There's a difference between ""cunning"" &amp; ""evil incompetence"". They are the roadrunner's coyote. https://t.co/OLMIsXWGHW",1.0,0.8813086459433823,0.11869135405661865
City to own nearly half of Coyote Hills as open space https://t.co/qmNVLErHlI,0.0,0.8877697761052116,0.11223022389478911
"@Liesl_lseil … and I managed to get permanently suspended for a Wile E Coyote-type joke.

🤦",0.0,0.997511250916346,0.0024887490836543345
@authors_ol @HistoryInbooks @INDIEBOOKSOURCE @GoLakeHavasu I’m grateful for Chemehuevi wisdom. Ocean Woman created the earth. Wolf &amp; Coyote led the way. Ask Wolf for wisdom &amp; Coyote how we can learn from our mistakes. #Thanksgiving https://t.co/JOLn1XUgeo https://t.co/f4MhJ1qXyN,0.0,0.9991186131403197,0.0008813868596778319
Now Playing:  Coyote by Joni Mitchell on https://t.co/NX6Q0NVj7f https://t.co/hjaCBM795h,0.0,0.871890214450648,0.1281097855493528
"I know we live in the middle of an area with a lot of wild animals, but we rarely see any (other than raccoons). Cut to today, when this fairly big coyote ran in front of my car, two houses down from us. 

Anyway, people who let their cats roam outside are nuts. https://t.co/b16fU01ZPc",1.0,3.7184285738673084e-06,0.9999962815714196
"1 of 1 Hand-Made Coyote Collectors Item 😯😯

What do you think? 

Retweet please. 

#NFTs #NFT #NFTcollections #NFTCommunity #NFTdrop #NFTLAUNCH #nftcollectors https://t.co/3iXHzZnDHj",0.0,0.9252091865394244,0.07479081346057527
"@wildbell Have them here as well, it's thought that some of 'em live at the nearby golf course, Wilshire CC. One did eat a neighbors dog. And I've read storys where a dog owner chased a coyote down to get her little dog back. And was successful.",1.0,0.13761611370247825,0.8623838862975212
@Northern_coyote @g00db4dugly @greg16676935420 @CorinnaKopf Atleast 1k foot Spool...lol,0.0,0.8841909320569076,0.11580906794309268
"We’re Ready For You. 

Student Support Services is here to help you with any needs. 

Open Registration begins this Friday!

Visit https://t.co/qE8MiaDWRQ for any questions regarding the Spring 2022 semester. 

#CuyamacaCollege #Coyotes #IAmCuyamaca #WereReadyForYou #Spring2022 https://t.co/FyjXwXXChw",0.0,0.9141833553543173,0.08581664464568199
Personality Radio Lessons From Wile E. Coyote Generations of young people grew up with Looney Tunes. One of the highlights of https://t.co/fBXI8lfGU5 https://t.co/RlkAgPUkBj,0.0,0.9970175975126785,0.0029824024873229874
