Unnamed: 0,date,time,tweet,tweet_id,hashtags,user_id,username,location,num_followers,geo_enabled,long,lat,relevant,neg_sent_score,neu_sent_score,pos_sent_score,compound_sent_score,sent_class
155.0,2021-11-09,15:20:01,"While checking trail cameras set out to capture wildlife, photographer Mark Girardeau and his friend, had a dangerous encounter with a mountain lion known as Uno  https://t.co/bwl97UV2kl",1458092018668904457,[],24928809,CBSLA,Los Angeles,266763,True,,,1,0.099,0.799,0.102,0.0258,neutral
156.0,2021-11-09,14:54:05,"Ohio Bobcats vs Eastern Michigan Eagles 11/9/2021 Picks Predictions Previews

https://t.co/PZCP2NEYl4

#NCAAFpicks #NCAAFparlay #NCAAFprediction #NCAAFbetting #NCAAF #sportsbetting #odds #picks #sportspicks #freepick #freepicks #expertpicks #collegefootball #Bobcats #Eagles https://t.co/7ZGbDfY8TM",1458085492289900565,"['NCAAFpicks', 'NCAAFparlay', 'NCAAFprediction', 'NCAAFbetting', 'NCAAF', 'sportsbetting', 'odds', 'picks', 'sportspicks', 'freepick', 'freepicks', 'expertpicks', 'collegefootball', 'Bobcats', 'Eagles']",14900401,tonyspicks,Las Vegas and Los Angeles,3576,False,,,0,0.0,1.0,0.0,0.0,neutral
157.0,2021-11-09,14:44:05,The Spirals and the Furious: Bobcats Drift,1458082974537330699,[],877101024124817408,fastnouns,Los Angeles,6,False,,,0,0.381,0.619,0.0,-0.5719,negative
158.0,2021-11-09,13:53:36,"Quinnipiac Bobcats vs Maryland Terrapins 11/9/2021 Picks Predictions Previews

https://t.co/c5MZy6c9qK

#NCAABpicks #NCAABparlay #NCAABprediction #NCAABbetting #NCAAB #odds #picks #sportspicks #expertpicks #freepick #freepicks #collegebasketball #sportsbetting #Bobcats #Terrapins https://t.co/BI8tNcaSTq",1458070271324143617,"['NCAABpicks', 'NCAABparlay', 'NCAABprediction', 'NCAABbetting', 'NCAAB', 'odds', 'picks', 'sportspicks', 'expertpicks', 'freepick', 'freepicks', 'collegebasketball', 'sportsbetting', 'Bobcats', 'Terrapins']",14900401,tonyspicks,Las Vegas and Los Angeles,3576,False,,,0,0.0,1.0,0.0,0.0,neutral
159.0,2021-11-09,12:49:18,"@ComradeLuanne Bobcat Goldthewait’s new comedy doc (which is very good) has a big section on their feud and why Seinfeld sucks.  Maybe those clips have been going around?

Just hit iTunes. Highly recommend",1458054087736365064,[],1255521011598004225,AmLeftDoc,"Los Angeles, CA",154,False,,,0,0.118,0.677,0.205,0.5553,positive
160.0,2021-11-09,07:30:10,"While checking trail cameras set out to capture wildlife, photographer Mark Girardeau and his friend, had a dangerous encounter with a mountain lion known as Uno  https://t.co/Hr6DA8fn8A",1457973775136329731,[],24928809,CBSLA,Los Angeles,266763,True,,,1,0.099,0.799,0.102,0.0258,neutral
161.0,2021-11-17,17:30:19,"These Hollywood homeowners were in for quite a shock when they checked their security camera and found a mountain lion confidently strutting its stuff just outside their house.
https://t.co/AThvURNoc1",1461023910590390281,[],15535860,nbcsandiego,"San Diego, CA",248169,True,,,1,0.084,0.756,0.16,0.3862,positive
162.0,2021-11-17,13:55:11,"List of critters we’ve seen here: coyotes, roadrunners, rabbits, skunks, possums, bobcats, rattlesnakes, bats, deer &amp; 22 raccoons once jumped me, but I fought them off. https://t.co/6MO1VFyJtJ",1460969769817894914,[],47042274,ThatBootlegGuy,"San Diego, CA",519,True,,,0,0.102,0.898,0.0,-0.4497,negative
163.0,2021-11-16,18:03:30,"@getmntd_ its 10am, ive been trying to checkout since 8am , how long do these miners stay in the cart for? should i give up now? I saw a review that said the bobcat 300 is better.",1460669873248346114,[],1438677113368842241,alphasun9531,"San Diego, CA",3,False,,,0,0.0,0.917,0.083,0.504,positive
164.0,2021-11-16,17:02:44,"@DanieIAndrade @getmntd_ same as Bobcat. I ordered late July and I will get mine in January thoo, better is nothing.",1460654579612147712,[],3365952258,alexismundox,san diego,39,False,,,0,0.0,0.868,0.132,0.4404,positive
165.0,2021-11-16,13:50:00,"@MichelleyM But, by definition, cardboard boxes placed outside the bin are *litter* boxes and QUITE attractive to bobcats, I’d presume.",1460606077616095233,[],47042274,ThatBootlegGuy,"San Diego, CA",519,True,,,0,0.0,0.779,0.221,0.7498,positive
166.0,2021-11-16,12:35:52,"@souffledrian Beau looks GIGANTIC in this photo, it looks like you've invited a bobcat into your house",1460587421427331073,[],8844342,CesiousBlue,"San Diego, CA",173,False,,,0,0.0,0.865,0.135,0.3612,positive
167.0,2021-11-15,01:03:56,"@therunchat Ted/SoCal/ Bull blocking the trail (or a Mountain Lion sauntering on the trail, I don’t have a picture though) #runchat https://t.co/44myOTgt0N",1460050902157381632,['runchat'],184920262,touchted,,1253,True,,,0,0.11,0.89,0.0,-0.3818,negative
168.0,2021-11-15,00:05:37,My new cat … #Bobcat https://t.co/qtGHyw8Vix,1460036227684438020,['Bobcat'],1239018005213802496,JesperSanDiego,"San Diego, CA",44,True,,,0,0.0,1.0,0.0,0.0,neutral
169.0,2021-11-14,18:34:56,"@someofthemfloat @MPantenna @helium @BOBCATiot @CalChipConnect Yeah, Bobcats are temp sensitive.  This box has a fan and two vents.",1459953009903882241,[],1379912379006296065,thegristleking,San Diego,1474,False,,,1,0.0,0.78,0.22,0.5423,positive
170.0,2021-11-14,07:24:08,"Last game of the season. Great team win, 42-7. Go, Bobcats! https://t.co/d434HLLbQd",1459784195287355395,[],788490408418381824,CoachRDJordan,"San Diego, CA",1510,True,,,0,0.0,0.55,0.45,0.8478,positive
171.0,2021-11-14,00:24:59,Let's Go Bobcats!! https://t.co/uGwekNFXy6,1459678715529498624,[],1125879717414858753,hill_zephyr,"San Diego, CA",220,True,,,0,0.0,1.0,0.0,0.0,neutral
172.0,2021-11-13,02:43:36,"@IntoTheShitter Bob, because it looks like a bobcat.",1459351208930385924,[],2896882339,tmthurston,Playas de Rosarito,885,True,,,1,0.0,0.737,0.263,0.3612,positive
173.0,2021-11-12,14:12:34,After 24 hrs the mountain Lion his still there in the back ward we call animals control call the Sheriffs the accept the call nobody shows up what a joke sad 👎✅✅Desert hot springs Caliente springs resort,1459162207258742793,[],801535612985569280,frenchyandre,"Oceanside, CA",7,True,,,1,0.061,0.845,0.094,0.1779,positive
174.0,2021-11-11,20:59:02,@mtsw Reintroduce wolves and mountain lions to the suburbs,1458902110653796355,[],229589485,rswilcox,"Carlsbad, CA",205,True,,,1,0.0,1.0,0.0,0.0,neutral
175.0,2021-11-11,19:09:09,Bob cat or mountain Lion 👍👏💕😂 https://t.co/yF0LJb1Het,1458874457246765056,[],801535612985569280,frenchyandre,"Oceanside, CA",7,True,,,1,0.079,0.583,0.337,0.802,positive
176.0,2021-11-10,21:44:23,Woodard adds six student-athletes to Bobcat softball program https://t.co/obCvYiB68V,1458551131945066499,[],1388875908732252162,DIAMONDBALL71,"San Diego, CA",15,True,,,0,0.0,1.0,0.0,0.0,neutral
177.0,2021-11-10,16:02:31,"1 WEEK AWAY! 

See what your fellow Bobcats are working on at the honors Research Forum!! 

#HonorsBobcats #txstHonorsResearchForum #txstHRF https://t.co/XDp4fBQtrG",1458465101305073666,"['HonorsBobcats', 'txstHonorsResearchForum', 'txstHRF']",2191413684,TXSTHonors,San Marcos,1046,True,,,0,0.0,0.82,0.18,0.6341,positive
178.0,2021-11-09,07:59:05,Tense moments during a face-to-face mountain lion encounter were caught on camera on a Southern California hiking trail.  https://t.co/uBnlPGrGgW,1457981052346109953,[],15535860,nbcsandiego,"San Diego, CA",248169,True,,,1,0.118,0.882,0.0,-0.34,negative
179.0,2021-11-09,06:52:48,Watching lakers almost losing to the bobcats https://t.co/BOsZygBc5m,1457964373016657923,[],544900528,Alikazimi2324,"San Diego, California",225,True,,,0,0.248,0.752,0.0,-0.3197,negative
180.0,2021-11-17,11:55:35,@k9danka The pointed ears seem to suggest that it's a bobcat.,1460939673853825024,[],394495536,brojimr,"Castro Valley, CA",3154,True,,,0,0.0,1.0,0.0,0.0,neutral
181.0,2021-11-17,03:55:00,"@ThatBootlegGuy Let me know when you encounter a rabid looking coyote or bobcat.  Stop bringing this weak sauce to the discourse.  Forgive me, I'm 4 beers in.",1460818727750881282,[],40022999,akondrake,"Oakland, CA USA",1013,True,,,0,0.163,0.769,0.067,-0.4588,negative
182.0,2021-11-17,01:27:18,"The Vikings travel a few miles up Highway 85 and return with a sweep of the Mountain Lions. The Coast-South champions finish the regular season 19-4, 12-1 in conference. Watch this space for playoff dates, times and opponents. https://t.co/TO5eQ9Pig5",1460781557866659842,[],769695981407383552,wvc_vikings,"Saratoga, CA",385,True,,,0,0.0,0.918,0.082,0.5267,positive
183.0,2021-11-17,01:06:38,Warriors shooting like the Bobcats,1460776359647539202,[],304282115,READYBOi_,"Hayward, California ",752,False,,,0,0.0,0.615,0.385,0.3612,positive
184.0,2021-11-17,00:12:29,"@BOBCATiot @helium Hoping to win a Bobcat to gift my sister for her birthday! Love @helium and your devices are the best on the market.

No wonder @VoskCoin always recommends you!",1460762730801942529,[],2817670777,MobileGamer415,"San Francisco, CA",753,False,,,0,0.047,0.515,0.438,0.9595,positive
185.0,2021-11-16,23:57:49,@getmntd_ I got a tip for next time... Don't advertise with YouTube your clown ass operation belongs supplying balloons to the circus. Leave this up to Bobcat.. Your canceled! https://t.co/8cq5tD47Kc,1460759040472989696,[],1456178371109392387,TheeCryptoPimp,Oakland,29,False,,,0,0.151,0.849,0.0,-0.6114,negative
186.0,2021-11-16,18:22:30,Entering VMware campus. Number one goal: do not become mountain lion snack. Number two goal: try and take selfie with mountain lion if opportunity presents 🦁,1460674653928628228,[],222956791,TashaDrew,"San Francisco, CA",1760,True,,,1,0.0,0.816,0.184,0.5267,positive
187.0,2021-11-16,15:32:42,"Munny Munster on ""Helium Bobcat Miners"" that pay your mortgage while you sleep. @Ben_Munster 

Dumb Money: How to Get Rich in Ethereum Without Understanding It (via @decryptmedia) https://t.co/KEuQMeoJ4U",1460631922619535369,[],12837962,twittner,"Mill Valley, CA",3651,True,,,0,0.141,0.751,0.108,-0.0258,neutral
188.0,2021-11-16,04:32:34,"The run-in with the mountain lion made me realize I should learn how to use the gun better now that Im deep in the country and have to protect my flock from asshole carnivores

I learned a lot about how to maintain grounding through the feet to level the eyes to focus on a target https://t.co/uGAN1D732w",1460465797176840195,[],32746100,StewartalsopIII,"San Francisco, CA",3967,False,,,1,0.039,0.87,0.09,0.4767,positive
189.0,2021-11-16,04:27:10,"The goat is a female so it just ends up being harassed by the ram all day. Back when there were two females it was a little bit more relaxed but then I lost one to a mountain lion which I almost ended up shooting because it woke me up, stole my goat https://t.co/jEV9ywMTiy",1460464438784364545,[],32746100,StewartalsopIII,"San Francisco, CA",3967,False,,,1,0.089,0.875,0.036,-0.4741,negative
190.0,2021-11-16,03:48:25,"Bobcats Dine Out @ Ini Burger - NOW thru Friday the 19th from 11 am - 9 pm each day 
44029 Osgood Rd - in the Walmart complex. Any day between now and Friday, please take a chance to Dine Out at IniBurger. https://t.co/35hCOfDdrn",1460454684737425413,[],1161159997234880517,BlacowBoosters,"Fremont, CA",62,True,,,0,0.0,0.907,0.093,0.5106,positive
191.0,2021-11-16,00:23:46,@Hakeemx3 @evaelle Bear and mountain lion country.,1460403183709143041,[],3277172780,RMGaustad,"Petaluma, CA",7652,True,,,1,0.0,1.0,0.0,0.0,neutral
192.0,2021-11-15,23:38:04,CES Honors Doosan Bobcat for the World's First All-Electric Construction Machine in Two Innovation Award Categories - Valdosta Daily Times https://t.co/g1nPE2YBpH https://t.co/NyoPhaQLee,1460391683015659520,[],748968361929764865,CleanAcresCTC,"Santa Clara, CA",410,False,,,0,0.0,0.669,0.331,0.8555,positive
193.0,2021-11-15,22:22:35,CES Honors Doosan Bobcat for the World's First All-Electric Construction Machine in Two Innovation Award Categories - Business Wire https://t.co/aFVGt06J7s https://t.co/5GAwhGwM5O,1460372686794739716,[],748968361929764865,CleanAcresCTC,"Santa Clara, CA",410,False,,,0,0.0,0.657,0.343,0.8555,positive
194.0,2021-11-15,21:01:03,There’s a mountain lion warning in my parents area! I repeat a MOUNTAIN. LION. WARNING😳😳,1460352165835206656,[],757290098748555264,valfranco28,"Berkeley, CA",216,True,,,1,0.255,0.745,0.0,-0.7027,negative
195.0,2021-11-15,20:07:32,@time4kind @RockyMountViews Bobcat Marley 🐾🐾🐈‍⬛🐈‍⬛🇪🇹,1460338698059276289,[],1042214704091824130,PeterRabbit67,"Oakland, CA",4420,False,,,0,0.0,1.0,0.0,0.0,neutral
196.0,2021-11-15,17:03:32,Saw a mountain lion last night driving through Sonoma county back to Oakland. Idk why I thought they were small smh them mfs are huge. Ran right in front of the car.,1460292395518492672,[],332087187,rybanga,"Oakland, CA",178,False,,,1,0.106,0.829,0.066,-0.1027,negative
197.0,2021-11-14,23:11:35,"The problem of wildlife-vehicle collisions is significant, the report states. Within the past five years, 302 mountain lions were involved in reported crashes. 

https://t.co/sZwJluSmoR",1460022630841565189,[],1418643677585362945,rwcpulse,"Redwood City, CA",242,False,,,0,0.174,0.761,0.065,-0.4588,negative
198.0,2021-11-14,17:45:17,Couple weeks ago it was mountain lions. Today we have a bear visiting town https://t.co/zoGFfmTuDQ,1459940514296336394,[],61913954,trintrout,Northern California,262,True,,,0,0.0,1.0,0.0,0.0,neutral
199.0,2021-11-14,17:00:03,"Tonight: Bobcat Rob &amp; The Nightly Howl, Adam Spry @ Amado's, S.F.",1459929128594022405,[],1038648979,sfbayshows,"San Francisco, CA",662,False,,,0,0.247,0.753,0.0,-0.5574,negative
200.0,2021-11-14,16:58:58,"Petaluma PD sent two “shelter in place” warning texts last night due to a bear roaming around a few blocks away. My thoughts:
1) BEAR!
2) These texts seem redundant at 3am when you’re in bed
3) Where is the bear now? Is it friends with our local mountain lion?
4) A FUCKING BEAR!",1459928855884427268,[],14437008,socialtrousers,"Petaluma, CA",420,False,,,1,0.088,0.859,0.052,-0.2833,negative
201.0,2021-11-14,02:19:35,"The wolf. Unity. 🐺 🖐 Isaiah Chapter 65 : 25 “The wolf and the lamb shall feed together. And the lion shall eat straw like the bullock:  and dust shall be the serpent’s meat. They shall not hurt nor destroy in all my holy mountain, saith the Lord.” https://t.co/fRatMHaM8C",1459707552619503619,[],1417704658311712768,DanielOwl24,"Oakland, CA",1,False,,,0,0.04,0.819,0.142,0.7275,positive
202.0,2021-11-13,15:09:47,@getmntd_ If you are the 10% of of people who got a miners during summer thanks to Bobcat. lucky you. The rest of us 90% our miners was purposely delayed  so what the few privileged insiders farm the entire HNT rewards before ALT season 🚀 has less options and get the scraps.,1459538992907501572,[],324140311,gcdeme,,13,False,,,0,0.031,0.776,0.193,0.8689,positive
203.0,2021-11-13,10:25:23,"Tech Ideas | PowerPoint, PBL, and Mountain Lions - The Week in Review https://t.co/Vhl3J2olyg",1459467419521622016,[],46188029,Propane_Digital,San Francisco,965,True,,,0,0.0,1.0,0.0,0.0,neutral
204.0,2021-11-13,05:02:40,@BOBCATiot thank you bobcat it took some time but i can finally join the @helium community!!!! https://t.co/yCDRXROdwV,1459386208040067076,[],2444288089,ahmetcihanbzk,"San Jose, CA",11,True,,,0,0.0,0.724,0.276,0.6925,positive
205.0,2021-11-13,01:46:15,@Reductress The most important thing when dealing with a mountain lion is to project indifference.  Any other emotion and you wast an entire afternoon engaged with the whims of the big cat.,1459336778242949122,[],7618232,dapete,"San Jose, CA",205,False,,,1,0.034,0.829,0.137,0.5563,positive
206.0,2021-11-13,01:38:27,In Defense of Animals gives #SaveLACougars a giant check to help build the Wallis Annenberg #WildlifeCrossing so cougars and bobcats can find mates and survive in #LosAngeles! #101WildlifeCrossing https://t.co/1TyfWgObAa,1459334815325376523,"['SaveLACougars', 'WildlifeCrossing', 'LosAngeles', '101WildlifeCrossing']",46585598,MSSATHER,"Hayward, CA",1790,True,,,1,0.0,0.857,0.143,0.5411,positive
207.0,2021-11-12,21:32:29,"@mcclure111 Read this and figured you meant some new language or other technology I haven’t learned about yet.

But you mean an actual physical forklift. For moving very heavy things. 🤪

No, either way, but I did get to drive around a bobcat once, working on a landscape crew.",1459272913115250688,[],15578417,jeffrgq,"San Francisco, CA",296,False,,,0,0.0,1.0,0.0,0.0,neutral
208.0,2021-11-12,17:56:48,"Last winter in Iowa, 80% of sampled white tailed deer carcasses were infected with covid 19. This is why we need wolves and mountain lions.",1459218635281424386,[],599631917,chrisbvail,Silicon Valley,54,False,,,1,0.118,0.882,0.0,-0.4939,negative
209.0,2021-11-12,16:45:53,@MirandaBePimpin Lol he gonna go looking for the mountain lion to prove his point 😂😭,1459200788975087620,[],2170935396,shae_for_short,"San Jose, CA",672,True,,,1,0.169,0.608,0.223,0.3818,positive
210.0,2021-11-12,04:56:07,"Bobcat
#Bobcat #Rajasthani #Animal #Nature #ArtnIndia #handmade #onlineart #art #painting #decor #arts #paintings #ethnic https://t.co/4feMI6j5mP",1459022172626825219,"['Bobcat', 'Rajasthani', 'Animal', 'Nature', 'ArtnIndia', 'handmade', 'onlineart', 'art', 'painting', 'decor', 'arts', 'paintings', 'ethnic']",149791021,ArtnIndia,"San Jose, CA, USA",91,False,,,0,0.0,1.0,0.0,0.0,neutral
211.0,2021-11-11,23:45:16,@IntoTheShitter Bob as in bobcat,1458943941106044948,[],2973727010,roc_itaginDad,"San Francisco, CA",4203,True,,,0,0.0,1.0,0.0,0.0,neutral
212.0,2021-11-11,21:59:06,"@igb BUT - ""Tens of thousands of mountain lions, bears, bighorn sheep, squirrels, birds and lizards have met their fate in collisions with vehicles across California, according to a ""roadkill"" report that names a San Francisco Bay Area highway as the state’s deadliest for wildlife.”",1458917225323057153,[],14199212,npilch,"Albany, CA",314,True,,,1,0.057,0.943,0.0,-0.3919,negative
213.0,2021-11-11,21:30:04,"Sabertooth Daddy (Oregon Shifters Book 1) By: @BreannaHayse

#Spanking

CHARLIE, THE ALPHA PRIME OF THE OREGON MOUNTAIN LION PRIDES

After 4 yrs of painful silence, he never thought he'd see the feisty, independent, and reckless Lioness Shifter again.  https://t.co/IQEKoKTfv7 https://t.co/pCHm7URWrE",1458909919701348355,['Spanking'],537267100,Kinky_eBooks,"San Francisco, CA",2655,True,,,0,0.128,0.872,0.0,-0.6808,negative
214.0,2021-11-11,20:40:00,@LorenzoChuch @okjulia Or asked the grinning bobcat why he grinned?,1458897318606893086,[],15783350,Xcell_182ss,"San Jose, CA",244,True,,,0,0.0,0.635,0.365,0.5574,positive
215.0,2021-11-11,18:17:36,@grorg We’re having the house remodeled and the contractor said he needed something small to dig in the backyard. I asked if he was going to use a Bobcat. He scoffed. So no cachet for Bobcats in the construction industry here. I feel like less of a man now.,1458861481005502493,[],47453943,chrismarrin,"Los Altos, CA",63,True,,,0,0.055,0.898,0.048,-0.0941,negative
216.0,2021-11-11,16:18:32,Wildlife Photographer Comes Face to Face with a Mountain Lion https://t.co/zk5RE7ExHU,1458831517887700995,[],1188281498375344128,ReviewCam1,"San Francisco, CA",597,False,,,1,0.0,1.0,0.0,0.0,neutral
217.0,2021-11-11,04:45:07,"Tens of thousands of mountain lions, bears, bighorn sheep, squirrels, birds and lizards have met their fate in collisions with vehicles across California, according to a “roadkill” report that names a San Francisco Bay Area highway as the state’s de… https://t.co/4SYPhybhlO",1458657016520626178,[],44976030,smdailyjournal,"San Mateo, CA",7607,False,,,1,0.05,0.95,0.0,-0.2732,negative
218.0,2021-11-11,04:37:24,"Bobcats remember this Friday, November 12th is Pajama Day and we are also recognizing World Kindness Day. https://t.co/lHYCVLuv7Z",1458655074477957121,[],1161159997234880517,BlacowBoosters,"Fremont, CA",62,True,,,0,0.0,0.85,0.15,0.4588,positive
219.0,2021-11-11,01:46:00,@amezuu @LilyEBatum Les bobcats? Les Philadelphia warriors aussi ?,1458611937785307136,[],1338167406372458502,33Nbalife,"San Francisco, CA",11,True,,,0,0.0,1.0,0.0,0.0,neutral
220.0,2021-11-10,22:32:22,@NatickBobCat THE BOBCAT WAS RIGHT THERE! https://t.co/AnFSoUmG6G,1458563207300218881,[],34466911,Tyliag,"Livermore, CA",817,False,,,0,0.0,1.0,0.0,0.0,neutral
221.0,2021-11-10,22:29:49,"@TravisHepburn @PepperB29985095 @bradewilk @rojaq300 @RepThomasMassie Love all of this! I'm glad to be in the ""stupid class"" with you. Reminds me of my favorite Bobcat Goldthwait joke: He says he took a standardized test in high school and scored in the 10th percentile. He goes on a bit about the 10th percentile, and says, ""But then I realized  ...",1458562569313030146,[],100460966,LorraineHirsch,"Silicon Valley, CA",1130,False,,,0,0.034,0.835,0.131,0.6476,positive
222.0,2021-11-10,20:03:34,"@hdevalence (‘cakers is a Bengal, not a bobcat, but F8 or whatever from the Asian Leopard Cat is definitely close enough to notice)",1458525761292230658,[],22562934,prettyflysci,San Francisco,383,False,,,0,0.0,0.861,0.139,0.5499,positive
223.0,2021-11-10,18:45:01,Grading this site out for a new swimming pool. Running the Bobcat T770 #trucking #bobcat #bobcatcompany https://t.co/CmiPQywWma,1458505993248296961,"['trucking', 'bobcat', 'bobcatcompany']",751485522376204288,SFBayExcavation,"Livermore, CA",325,True,,,0,0.0,1.0,0.0,0.0,neutral
224.0,2021-11-10,18:03:26,"California mountain lion inbreeding grows dire, but relief in sight https://t.co/vXXXA3cmXn",1458495530565345285,[],10433782,mercnews,"Silicon Valley, CA",254276,True,,,1,0.132,0.594,0.274,0.4854,positive
225.0,2021-11-10,17:46:22,Digging out this new swimming pool cavity running the T595 #dirt #bobcat #bobcatcompany #tractor https://t.co/TR5tVKqNWk https://t.co/pSRPZipcfH,1458491234239057930,"['dirt', 'bobcat', 'bobcatcompany', 'tractor']",751485522376204288,SFBayExcavation,"Livermore, CA",325,True,,,0,0.138,0.862,0.0,-0.34,negative
226.0,2021-11-10,16:30:00,"A mountain lion has been spotted several times in a #MorganHill neighborhood, police said Tuesday. #NewsBreakLocal

https://t.co/FIYRyxrnmw",1458472016957382671,"['MorganHill', 'NewsBreakLocal']",4127951894,newsbreakApp,"Mountain View, CA",54600,False,,,1,0.0,1.0,0.0,0.0,neutral
227.0,2021-11-10,03:25:37,"Sad mountain lion had to be put down, but glad kid is stable, and for the jingle inspiration 🐈 
https://t.co/s00OKr3dTC",1458274621153636356,[],1293952950318981120,petecoevo,"San Francisco, CA",314,False,,,1,0.07,0.543,0.387,0.8847,positive
228.0,2021-11-09,23:30:41,@VIP_Dacus @sponhourm Aye jokic aint no joke. Them Serbian cats can kill a mountain lion by hand 😂,1458215498512957443,[],332964594,_GoPuffy,"Oakland, CA",1631,True,,,1,0.205,0.527,0.268,0.2633,positive
229.0,2021-11-09,18:39:33,"The large cat was not demonstrating aggressive behavior, police said, but residents were asked to keep small pets inside. https://t.co/wuHjwnn4cj",1458142231571881987,[],160988110,PetalumaPatch,"Petaluma, CA",2478,False,,,0,0.0,0.94,0.06,0.0572,positive
230.0,2021-11-09,18:39:18,"The large cat was not demonstrating aggressive behavior, police said, but residents were asked to keep small pets inside. https://t.co/qISBOsQy0P",1458142167076012035,[],169622633,NapaCAPatch,"Napa Valley, CA",4002,True,,,0,0.0,0.94,0.06,0.0572,positive
231.0,2021-11-09,18:37:06,"The large cat was not demonstrating aggressive behavior, police said, but residents were asked to keep small pets inside. https://t.co/iA7RsIf4ys",1458141615097221120,[],161025876,SonomaCAPatch,"Sonoma Valley, CA",1963,False,,,0,0.0,0.94,0.06,0.0572,positive
232.0,2021-11-09,18:27:03,"The large cat was not demonstrating aggressive behavior, police said, but residents were asked to keep small pets inside. https://t.co/FBN9JZ0hGG",1458139087219539982,[],160989689,RohnertPkPatch,"Rohnert Park, CA",927,True,,,0,0.0,0.94,0.06,0.0572,positive
233.0,2021-11-09,18:08:04,Mountain Lion spotted in the Area of Montgomery Dr and Jacqueline Dr. https://t.co/LYUp8vE9BM,1458134307839430657,[],245700081,conscious_girl,"Santa Rosa, CA",157,False,,,0,0.0,1.0,0.0,0.0,neutral
234.0,2021-11-09,16:28:57,Mountain Lion spotted in the Area of Montgomery Dr and Jacqueline Dr.,1458109362916913153,[],34684436,Seighin,"Santa Rosa, California, USA",127,False,,,0,0.0,1.0,0.0,0.0,neutral
235.0,2021-11-09,15:54:14,"Wow! Just got a Nixle alert on my phone that a mountain lion has been spotted in the area of Montgomery Drive and Jacqueline Drive, here in Santa Rosa, CA. Maybe I won't head that direction on my neighborhood walk this morning. #Mountainlion",1458100629524652041,['Mountainlion'],499028601,PattySomlo,"Santa Rosa, CA",1811,True,,,1,0.0,0.867,0.133,0.7424,positive
236.0,2021-11-09,14:54:16,@AngieBEvans @cratekane Can’t remember the precise house but was right around Newell/Channing: https://t.co/iQuIwHCLs3,1458085536380428288,[],14071595,evangoldin,"San Francisco, CA",1788,True,,,0,0.0,1.0,0.0,0.0,neutral
237.0,2021-11-09,12:23:25,Caught on camera: California couple’s two-minute stare down with a mountain lion https://t.co/jtzYMsZBt4,1458047573466419200,[],10433782,mercnews,"Silicon Valley, CA",254276,True,,,1,0.0,1.0,0.0,0.0,neutral
,2021-11-23,00:50:42,"Let's go, Bobcats!!! https://t.co/9N4skboRMN",1462946677799612421,[],18748365,SaddlebackColl,"Mission Viejo, CA",3553,True,,,0,0.0,1.0,0.0,0.0,neutral
,2021-11-22,23:58:52,Just tried to clean up my beard with a straight razor and it looks like I was attacked by a mountain lion 🦁,1462933632725630977,[],15022532,jonnyumansky,"Los Angeles, CA",2070,True,,,1,0.1,0.664,0.236,0.4767,positive
,2021-11-22,23:10:29,"Just figured out what a #kangaroo was. 
Guess now that I'm considered a ... Puma? Bobcat? I should be looking for a kangaroo soon. 
🤣🤣🤣
#HOPHOP https://t.co/6cpieVBEex",1462921457160228867,"['kangaroo', 'HOPHOP']",701742776,HeatherOnAir,"Los Angeles, CA",694,True,,,0,0.0,0.792,0.208,0.8738,positive
,2021-11-22,20:01:31,"Last year the Bobcat Fire destroyed 30,000+ acres of land at Devil’s Punchbowl. Recently, the San Gabriel and Lower Los Angeles Rivers and Mountains Conservancy Wildfire Prevention granted $540,000 to the Natural Area, the first step toward rebuilding a new nature center. https://t.co/fAuELAvJqB",1462873901244071945,[],21255863,lacountyparks,Los Angeles County,9544,True,,,0,0.155,0.755,0.089,-0.5106,negative
,2021-11-22,18:00:48,"Accessible 7 days a week, Peters Canyon offers a variety of trails providing opportunities for hikers, mountain bikers and equestrians. The park's wildlife population includes mule deer, bobcats, coyotes and small amphibians to name a few.

📷: @your_favorite_hiker https://t.co/kLmrvD5ARQ",1462843521963024392,[],190775744,IRNLandmarks,"Irvine, CA",848,True,,,0,0.0,0.936,0.064,0.3818,positive
,2021-11-22,11:45:21,It has been a long time since we’ve seen a bobcat in our yard. This young guy made himself at home. https://t.co/82mnmMNsZ8,1462749037132541953,[],23381882,BDalaigh,Los Angeles,374,True,,,0,0.0,1.0,0.0,0.0,neutral
,2021-11-22,09:26:02,Mountain lion P-22 possibly spotted roaming Hollywood Hills neighborhood https://t.co/rTJdOet9M4 via @abc7,1462713975934578688,[],1224711779013615616,Valleykat2,"Los Angeles, CA",8051,True,,,1,0.0,1.0,0.0,0.0,neutral
,2021-11-22,03:55:35,We adventured in cougar/mountain lion territory but didn't stumble upon one thankfully. I found a lot of signs of deer and smaller animals 🦌🐇🐸 #Ontario,1462630816668950528,['Ontario'],1125934501,emmadeuxtrois,"Greater Toronto Area, Ontario",325,True,,,0,0.0,0.829,0.171,0.6542,positive
,2021-11-22,02:42:22,Me watching the mountain lion speech now that I know they broke up: https://t.co/xyyUdgl6vw,1462612388344045575,[],2351069456,PassvAggrssvAmy,"Torrance, CA",80,False,,,1,0.177,0.823,0.0,-0.4215,negative
